review_url,coffee_name,total_score,roaster_location,coffee_origin,roast_level,agtron,est._price
https://www.coffeereview.com/review/primavera-colombia-espresso/,Primavera Colombia Espresso,94,"Madison, Wisconsin","Huila Department, Colombia",Medium-Light,58/78,$19.00/12 ounces
https://www.coffeereview.com/review/gigesa-ethiopia/,Gigesa Ethiopia,94,"Madison, Wisconsin","Guji Zone, Oromia Region, Ethiopia",Light,62/80,$18.00/12 ounces
https://www.coffeereview.com/review/espresso-blend-21/,Espresso Blend,94,"New Taipei City, Taiwan",Not disclosed,Medium,51/64,NT $450/225 grams
https://www.coffeereview.com/review/classic-mk-blend/,Classic MK Blend,94,"Taipei, Taiwan",Honduras; Guatemala; Colombia,Medium-Dark,36/48,NT $450/225 grams
https://www.coffeereview.com/review/chocolate-lovers-espresso/,Chocolate Lover’s Espresso,94,"Taipei, Taiwan",Guatemala; Brazil; Colombia,Medium-Dark,39/53,NT $300/225 grams
https://www.coffeereview.com/review/golden-parrot-blend/,Golden Parrot Blend,95,"Chia-Yi, Taiwan",Guatemala; Colombia; Ethiopia,Medium,50/67,NT $210/8 ounces
https://www.coffeereview.com/review/bull-demon-king/,Bull Demon King,96,"Taoyuan, Taiwan",Colombia; Peru; Rwanda; Ethiopia,Medium-Dark,35/48,NT $550/8 ounces
https://www.coffeereview.com/review/tanzania-gesha-peaberry/,Tanzania Gesha Peaberry,95,"Minneapolis, Minnesota","Ngorongoro, Tanzania",Light,62/80,$74.95/4 ounces
https://www.coffeereview.com/review/ethiopia-natural-guji-d-minor-21-01/,Ethiopia Natural Guji D Minor 21/01,95,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, Southern Ethiopia",Light,64/84,NT $375/8 ounces
https://www.coffeereview.com/review/ethiopia-hambela-yellow-honey-james-selection/,Ethiopia Hambela Yellow Honey James Selection,95,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,62/80,NT $410/8 ounces
https://www.coffeereview.com/review/costa-rica-black-honey-2/,Costa Rica Black Honey,94,"Chia-Yi, Taiwan",Costa Rica,Medium-Light,58/76,NT $275/8 ounces
https://www.coffeereview.com/review/ethiopia-guji-hambela-kudume-yellow-honey/,Ethiopia Guji Hambela Kudume Yellow Honey,94,"Taipei, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,58/76,NT $630/225 grams
https://www.coffeereview.com/review/esmeralda-estate-panama-geisha-4/,Esmeralda Estate Panama Geisha,94,"London, England","Boquete growing region, western Panama",NA,0/0,£50/10 capsules
https://www.coffeereview.com/review/ethiopia-sidamo-bensa-mirado-natural/,Ethiopia Sidamo Bensa Mirado Natural,94,"Kaohsiung, Taiwan","Sidamo growing region, south-central Ethiopia",Light,64/80,NT $500/227 grams
https://www.coffeereview.com/review/costa-rica-la-florida-red-honey-espresso/,Costa Rica La Florida Red Honey Espresso,95,"Chia-Yi, Taiwan","Copey District, Costa Rica",Medium-Light,54/78,NT $300/8 ounces
https://www.coffeereview.com/review/ethiopia-yirgacheffe-botabaa-washed-g1-21-01/,Ethiopia Yirgacheffe Botabaa Washed G1 21/01,94,"Chia-Yi, Taiwan","ochere Woreda, Gedeo Zone, Ethiopia",Medium-Light,60/80,NT $290/8 ounces
https://www.coffeereview.com/review/yemen-mocca-matari/,Yemen Mocca Matari,94,"Pingtung, Taiwan","Bani Matar growing region, Yemen",Medium-Light,60/78,NT $680/227 grams
https://www.coffeereview.com/review/costa-rica-black-honey/,Costa Rica Black Honey,94,"Chia-Yi, Taiwan",Costa Rica,Medium-Light,58/76,NT $275/8 ounces
https://www.coffeereview.com/review/mojave-vault-series-geisha-natural/,Mojave Vault Series Geisha Natural,94,"Henderson, Nevada","Volcan, Panama",Light,64/84,$49.95/8 ounces
https://www.coffeereview.com/review/kabiufa-papua-new-guinea/,Kabiufa Papua New Guinea,94,"Madison, Wisconsin","Kabiufa, Eastern Highlands, Papua New Guinea",Light,60/82,$16.00/12 ounces
https://www.coffeereview.com/review/ethiopia-buku-abela/,Ethiopia Buku Abela,94,"New Taipei City, Taiwan","Guji Zone, Oromia Region, Hambela Woreda, Ethiopia",Medium-Light,60/78,NT $350/227 grams
https://www.coffeereview.com/review/colombia-finca-santa-maria/,Colombia Finca Santa Maria,95,"Manlius, New York","Aratoca, Santander Department, Colombia",Medium-Light,58/78,$18.00/12 ounces
https://www.coffeereview.com/review/yemen-mocha-haimi/,Yemen Mocha Haimi,94,"Henderson, Nevada","Sana’a growing region, Yemen",Light,63/83,$35.00/8 ounces
https://www.coffeereview.com/review/costa-rica-hacienda-tobosi-villalobos-anaerobic-natural/,Costa Rica Hacienda Tobosi Villalobos Anaerobic Natural,94,"Yilan, Taiwan","El Guarco, Cartago Province, Costa Rica",Light,62/80,NT $600/200 grams
https://www.coffeereview.com/review/colombia-wush-wush/,Colombia Wush Wush,94,"Manlius, New York","Santander Department, Colombia",Medium,56/64,$27.00/12 ounces
https://www.coffeereview.com/review/brazil-gauriroba-natural/,Brazil Gauriroba Natural,94,"Osaka, Japan","Minas Gerais State, southeastern Brazil",Light,82/104,¥2980/100 grams
https://www.coffeereview.com/review/rwanda-silverback-returns/,Rwanda “Silverback Returns”,94,"Taoyuan, Taiwan","Rutsiro District, western Rwanda",Medium-Dark,42/58,NT $800/8 ounces
https://www.coffeereview.com/review/brazil-ipanema-golden-edition-c26-lychee/,Brazil Ipanema Golden Edition C26 Lychee,94,"Yilan, Taiwan","Ipanema, Brazil",NA,0/0,NT $200/160-ml bottle
https://www.coffeereview.com/review/ethiopia-mormora-cold-brew/,Ethiopia Mormora Cold Brew,94,"Spokane, Washington","Guji Zone, Oromia Region, Ethiopia",NA,0/0,$5.50/12-ounce bottle
https://www.coffeereview.com/review/gigesa-natural/,Gigesa Natural,95,"Madison, Wisconsin","Guji Zone, Oromia Region, Southern Ethiopia",Medium-Light,58/78,$18.00/12 ounces
https://www.coffeereview.com/review/el-jocote-natural/,El Jocote Natural,95,"Madison, Wisconsin","Rosario de Desamparados, Tarrazú, Costa Rica",Medium-Light,60/78,$16.00/8 ounces
https://www.coffeereview.com/review/panama-finca-santa-teresa-summer-gesha/,Panama Finca Santa Teresa Summer Gesha,94,"Chicago, Illinois","Finca Santa Teresa, Volcan, Panama",Medium-Light,60/78,$87.00/12 ounces
https://www.coffeereview.com/review/baby-dragons/,Baby Dragons,94,"San Diego, California","Caicedonia, Valle de Cauca Department, Colombia",Medium-Light,60/77,$28.00/12 ounces
https://www.coffeereview.com/review/kona-maragogype-peaberry-natural/,Kona Maragogype Peaberry Natural,95,"Pahala, Hawaii","Kona growing region, Big Island of Hawai’i",Medium-Light,58/80,$25.00/4 ounces
https://www.coffeereview.com/review/ecuador-san-jose-de-minas-double-anaerobic/,Ecuador San José de Minas Double-Anaerobic,94,"Johns Creek, Georgia","Pichincha Province, Ecuador",Light,62/80,$45.00/12 ounces
https://www.coffeereview.com/review/nyeri-hill-kenya/,Nyeri Hill Kenya,95,"Madison, Wisconsin","Nyeri growing region, Kenya",Medium-Light,58/80,$20.50/12 ounces
https://www.coffeereview.com/review/la-perla-chiquita-ecuador/,La Perla Chiquita Ecuador,95,"Madison, Wisconsin","Pichincha Province, Ecuador",Medium-Light,56/76,$21.00/12 ounces
https://www.coffeereview.com/review/pantan-musara-sumatra/,Pantan Musara Sumatra,94,"Madison, Wisconsin","Aceh Province, Sumatra, Indonesia",Medium-Light,56/74,$17.90/12 ounces
https://www.coffeereview.com/review/las-flores-colombia/,Las Flores Colombia,94,"Madison, Wisconsin","San Isidro, Acevedo, Huila, Colombia",Medium-Light,58/78,$20.00/12 ounces
https://www.coffeereview.com/review/nicaragua-yellow-pacamara-natural/,Nicaragua Yellow Pacamara Natural,94,"Minneapolis, Minnesota","Matagalpa, Nicaragua",Light,62/80,$29.95/4 ounces
https://www.coffeereview.com/review/ethiopia-west-arsi-nensebo-natural-g1/,Ethiopia West Arsi Nensebo Natural G1,95,"Taichung City, Taiwan","Guji Zone, southern Ethiopia",Medium-Light,52/70,$24.00/12 ounces
https://www.coffeereview.com/review/ethiopia-sidama-bona-sweet-natural/,Ethiopia Sidama Bona Sweet Natural,94,"Taichung City, Taiwan","Sidamo Zone, Oromia Region, Ethiopia",Light,62/80,$20.00/12 ounces
https://www.coffeereview.com/review/congo-square/,Congo Square,94,"Houston, Texas","South Kivu growing region, Democratic Republic of the Congo",Medium-Light,56/74,$20.00/12 ounces
https://www.coffeereview.com/review/rwanda-rulindo-tumba-2/,Rwanda Rulindo Tumba,94,"Hamilton, Montana","Northern Province, Rwanda",Medium-Light,60/78,$17.00/12 ounces
https://www.coffeereview.com/review/tanzania-sambewe/,Tanzania Sambewe,94,"Lexington, Virginia","Songwe Region, Mbozi District, Tanzania",Medium-Light,58/78,$16.95/12 ounces
https://www.coffeereview.com/review/rwanda-kinini-village-natural/,Rwanda Kinini Village Natural,94,"Topeka, Kansas","Northern Province, Rwanda",Medium-Light,58/78,$21.50/12 ounces
https://www.coffeereview.com/review/tanzania-peaberry-6/,Tanzania Peaberry,94,"Suwanee, Georgia","Ngorongoro Crater region, northern Tanzania",Medium-Light,53/71,$17.99/16 ounces
https://www.coffeereview.com/review/tanzania-ngila-estate-sl28/,Tanzania Ngila Estate SL28,95,"Minneapolis, Minnesota","Ngorogoro, Tanzania",Light,60/84,$24.95/12 ounces
https://www.coffeereview.com/review/ethiopia-washed-sidama-nafasha-74158-21-01/,Ethiopia Washed Sidama Nafasha 74158 21/01,96,"Chia-Yi, Taiwan","Sidama Zone, Oromia Region, Ethiopia",Medium-Light,60/78,NT $290/8 ounces
https://www.coffeereview.com/review/ethiopia-tibe-haro-uraga/,Ethiopia Tibe Haro Uraga,95,"Floyd, Virginia","Uraga District, Guji Zone, Ethiopia",Medium-Light,58/78,$20.49/12 ounces
https://www.coffeereview.com/review/taiwan-natural-alishan-tfuya-kakalove-lot/,Taiwan Natural Alishan TFU’YA Kakalove Lot,95,"Chia-Yi, Taiwan","Alishan, Chia-Yi, Taiwan",Medium-Light,58/78,NT $700/4 ounces
https://www.coffeereview.com/review/ethiopia-natural-guji-blue-donkey-21-01/,Ethiopia Natural Guji Blue Donkey 21/01,95,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, Ethiopia",Light,60/82,NT $325/8 ounces
https://www.coffeereview.com/review/kenya-nyeri-gachatha-washed-ab/,Kenya Nyeri Gachatha Washed AB,94,"Chia-Yi, Taiwan","Nyeri growing region, south-central Kenya",Medium-Light,58/76,NT $325/8 ounces
https://www.coffeereview.com/review/ethiopia-yirgacheffe-g1-mulugeta-tsige/,Ethiopia Yirgacheffe G1 Mulugeta Tsige,95,"Yilan, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,60/78,NT $500/200 grams
https://www.coffeereview.com/review/kenya-aa-top-gathambi-station/,Kenya AA Top Gathambi Station,94,"Yilan, Taiwan","Kirinyaga, Kenya",Medium-Light,58/76,NT $550/200 grams
https://www.coffeereview.com/review/ethiopia-guji-gerba-station-g1-natural-espresso/,Ethiopia Guji Gerba Station G1 Natural Espresso,94,"Yilan, Taiwan","Gerbicho Rogicha, Bule Hora District, Guji Zone, Oromia Region, Ethiopia",Medium-Light,56/76,NT $450/200 grams
https://www.coffeereview.com/review/ethiopia-keramo-village/,Ethiopia Keramo Village,94,"Redding, California","Sidamo growing region, south-central Ethiopia",Medium-Light,60/77,$30.00/300 grams
https://www.coffeereview.com/review/ethiopia-uraga-washed-g1/,Ethiopia Uraga Washed G1,94,"Bozeman, Montana","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,58/78,$17.95/12 ounces
https://www.coffeereview.com/review/kenya-karindudu-aa/,Kenya Karindudu AA,95,"Chicago, Illinois","Nyeri growing region, south-central Kenya",Medium-Light,56/76,$22.00/12 ounces
https://www.coffeereview.com/review/colombia-cardona-natural/,Colombia Cardona Natural,94,"San Diego, California","Santa Barbara, Antioquia Department, Colombia",Light,62/80,$25.00/12 ounces
https://www.coffeereview.com/review/ethiopia-guji-anaerobic/,Ethiopia Guji Anaerobic,94,"Chicago, Illinois","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,57/73,$25.00/12 ounces
https://www.coffeereview.com/review/maypop/,Maypop,94,"Bogota, Colombia","Risaralda, Colombia",Medium-Light,56/72,$24.99/12 ounces
https://www.coffeereview.com/review/la-soledad-colombia/,La Soledad Colombia,94,"Madison, Wisconsin","Urrao, Antioquia Department, Colombia",Medium-Light,58/80,$18.00/8 ounces
https://www.coffeereview.com/review/colombia-huila-acevedo-el-paraiso/,Colombia Huila Acevedo El Paraiso,94,"Chicago, Illinois","Huila Department, Colombia",Medium-Light,57/77,$25.00/12 ounces
https://www.coffeereview.com/review/love-of-desolate/,Love of Desolate,96,"Nantou, Taiwan","Los Angeles, Sabanilla de Alajuela, Costa Rica",Medium-Light,58/80,NT $500/227 grams
https://www.coffeereview.com/review/blend-no-7-berrichee/,Blend No.7 Berrichee,95,"Taipei, Taiwan",Ethiopia; Colombia; Panama; Mexico,Medium-Light,54/74,NT $420/200 grams
https://www.coffeereview.com/review/ethiopia-niguse-gemeda-mude-natural/,Ethiopia Niguse Gemeda Mude Natural,94,"Nantou, Taiwan","Hayisa Village, Bure Woreda, Sidama Zone, Ethiopia",Medium-Light,60/78,NT $900/227 grams
https://www.coffeereview.com/review/la-estrella-carbonic-geisha-reserve/,La Estrella Carbonic Geisha Reserve,95,"Denver, Colorado","Tolima Department, Colombia",Medium-Light,59/77,$30.00/150-gram tin
https://www.coffeereview.com/review/ethiopia-guji-wush-wush-anaerobic-natural/,Ethiopia Guji Wush Wush Anaerobic Natural,95,"Taipei, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,57/77,NT $560/227 grams
https://www.coffeereview.com/review/ethiopia-guji-wush-wush/,Ethiopia Guji Wush Wush,95,"Minneapolis, Minnesota","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,58/77,$24.95/12 ounces
https://www.coffeereview.com/review/tres-dragones-colombia/,Tres Dragones Colombia,94,"San Diego, California","Caicedonia, Valle de Cauca Department, Colombia",Medium-Light,60/78,$25.00/12 ounces
https://www.coffeereview.com/review/panama-elida-estate-catuai-natural-asd/,Panama Elida Estate Catuaí Natural ASD,94,"Branford, Connecticut","Boquete growing region, western Panama",Medium-Light,58/76,$32.99/16 ounces
https://www.coffeereview.com/review/ethiopia-yirgacheffe-israel-degfa-natural-gr-1/,Ethiopia Yirgacheffe Israel Degfa Natural Gr.1,94,"Kaohsiung City, Taiwan","Yirgachefffe growing region, southern Ethiopia",Medium-Light,56/76,NT $450/227 grams
https://www.coffeereview.com/review/panama-elida-estate-washed-2/,Panama Elida Estate Washed,96,"Jersey City, New Jersey","Boquete growing region, western Panama",Medium-Light,59/77,$60.00/150 grams
https://www.coffeereview.com/review/bourbon-barrel-aged-ethiopia-cold-brew/,Bourbon Barrel Aged Ethiopia Cold Brew,94,"Glendale, California","Yirgacheffe growing region, southern Ethiopia",NA,0/0,$11.00/375 ml. flask
https://www.coffeereview.com/review/kona-maragogype-natural/,Kona Maragogype Natural,94,"Minneapolis, Minnesota","Kainaliu, Kona, Big Island of Hawai’i",Medium-Light,58/82,$29.95/4 ounces
https://www.coffeereview.com/review/kenya-washed-nakuru-gachombe-factory-ab/,Kenya Washed Nakuru Gachombe Factory AB,95,"Chia-Yi, Taiwan","Nakuru County, Kenya",Medium-Light,56/78,NT $210/8 ounces
https://www.coffeereview.com/review/ethiopia-natural-guji-hambella-wate-peaberry/,Ethiopia Natural Guji Hambella Wate Peaberry,95,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, Ethiopia",Light,62/84,NT $375/8 ounces
https://www.coffeereview.com/review/ethiopia-guji-shakiso-dambi-udo-natural-anaerobic/,Ethiopia Guji Shakiso Dambi Udo Natural Anaerobic,94,"Taipei, Taiwan","Guji Zone, southern Ethiopia",Medium-Light,59/77,NT $360/225 grams
https://www.coffeereview.com/review/ethiopia-natural-guji/,Ethiopia Natural Guji,94,"Chia-Yi, Taiwan","Guji Zone, Oromia region, southern Ethiopia",Medium-Light,56/76,NT $210/8 ounces
https://www.coffeereview.com/review/costa-rica-yellow-honey-kinka-bear-lot-20-02/,Costa Rica Yellow Honey Kinka Bear Lot 20-02,94,"Chia-Yi, Taiwan",Costa Rica,Medium-Light,52/70,NT $250/8 ounces
https://www.coffeereview.com/review/ethiopia-guji-shakiso-dambi-udo-honey/,Ethiopia Guji Shakiso Dambi Udo Honey,94,"Taipei, Taiwan","Guji Zone, southern Ethiopia",Light,62/80,NT $350/225 grams
https://www.coffeereview.com/review/kenya-washed-nyeri-gichathaini-factory-ab/,Kenya Washed Nyeri Gichathaini Factory AB,94,"Chia-Yi, Taiwan","yeri growing region, south-central Kenya",Medium-Light,60/78,NT $390/8 ounces
https://www.coffeereview.com/review/colombia-pink-bourbon-honey-2/,Colombia Pink Bourbon Honey,95,"San Diego, California","Huila Department, Colombia",Medium-Light,60/80,$29.00/12 ounces
https://www.coffeereview.com/review/karatina-kenya/,Karatina Kenya,95,"Madison, Wisconsin","Nyeri growing region, south-central Kenya",Medium-Light,60/78,$22.00/12 ounces
https://www.coffeereview.com/review/cerro-azul-geisha/,Cerro Azul Geisha,95,"Madison, Wisconsin","Trujillo, Valle del Cauca Department, Colombia",Light,62/80,$28.00/8 ounces
https://www.coffeereview.com/review/kona-sl34-sweet-spot/,Kona SL34 Sweet Spot,94,"Holualoa, Hawaii","Kona growing region, Big Island of Hawai’i",Medium-Light,58/80,$49.95/7 ounces
https://www.coffeereview.com/review/haraaz-red/,Haraaz Red,95,"Madison, Wisconsin","Haraaz growing region, Yemen",Medium-Light,58/82,$17.50/8 ounces
https://www.coffeereview.com/review/kona-mocca-4/,Kona Mocca®,96,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,56/74,$87.50/8 ounces
https://www.coffeereview.com/review/panama-elida-green-tip-geisha-la-torre-asd/,Panama Elida Green-Tip Geisha La Torre ASD,95,"Branford, Connecticut","Boquete growing region, western Panama",Light,62/84,$120.00/16 ounces
https://www.coffeereview.com/review/kona-peaberry-3/,Kona Peaberry,94,"Mountain View, Hawai’i","Kona growing region, Big Island of Hawai’i",Medium-Light,56/76,$35.00/10 ounces
https://www.coffeereview.com/review/panama-finca-los-lajones-natural/,Panama Finca Los Lajones Natural,94,"San Diego, California","Boquete growing region, Panama",Light,60/82,$29.00/12 ounces
https://www.coffeereview.com/review/sl28/,SL28,94,"Captain Cook, Hawai’i","North Kona growing district, “Big Island” of Hawai’i",Medium-Light,56/76,$33.00/8 ounces
https://www.coffeereview.com/review/bourbon-pointu-natural/,Bourbon Pointu Natural,94,"Holualoa, Hawai’i","Kona growing region, Big Island of Hawai’i",Medium-Light,58/76,$50.00/7 ounces
https://www.coffeereview.com/review/ethiopia-guji-hambela/,Ethiopia Guji Hambela Buku Abel Slow Dry Natural 2400m,94,"Douliou City, Taiwan","Guji Zone, Oromia Region, Southern Ethiopia",Light,64/82,NT $400/220 grams
https://www.coffeereview.com/review/yemen-al-mashtal-al-burhani/,Yemen Al Mashtal Al Burhani,94,"Minneapolis, Minnesota","Haraaz growing region, Yemen",Medium-Light,58/78,$24.95/4 ounces
https://www.coffeereview.com/review/flight-seasonal-espresso-8/,Flight Seasonal Espresso,95,"Floyd, Virginia",Ethiopia; Dominican Republic,Medium-Light,58/74,$18.99/12 ounces
https://www.coffeereview.com/review/panama-boquete-flor-de-mariposa-geisha-espresso/,Panama Boquete Flor De Mariposa Geisha Espresso,96,"Chia-Yi, Taiwan","Boquete growing region, western Panama",Medium-Light,54/76,NT $500/8 ounces
https://www.coffeereview.com/review/guji-ethiopia-washed/,Guji Ethiopia Washed,94,"Johns Creek, Georgia","Guji Zone, Oromia Region, southern Ethiopia",Light,62/84,$17.99/12 ounces
https://www.coffeereview.com/review/colombia-monteblanco-geisha/,Colombia Monteblanco Geisha,94,"Harrisonburg, Virginia","Huila Department, Colombia",Light,64/82,$9.99/4 ounces
https://www.coffeereview.com/review/ethiopia-gedeo-kochere-reko-natural/,Ethiopia Gedeo Kochere Reko Natural,94,"Chia-Yi, Taiwan","Yirgacheffe growing region, southern Ethiopia",Light,64/84,$16.00/230 grams
https://www.coffeereview.com/review/costa-rica-aris-red-honey-lot-2002-espresso/,Costa Rica Aris Red Honey Lot 2002 Espresso,94,"Chia-Yi, Taiwan","Central Valley, Costa Rica",Medium-Light,52/70,NT $270/8 ounces
https://www.coffeereview.com/review/twisted-v-6-espresso/,Twisted V.6 Espresso,94,"Madison, Wisconsin",South America; Central America; Africa,Medium-Light,54/74,$15.75/12 ounces
https://www.coffeereview.com/review/aged-sumatra-ulos-batak-2015/,Aged Sumatra Ulos Batak 2015,94,"Minneapolis, Minnesota","Lintong growing region, Sumatra, Indonesia",Medium,45/63,$18.95/12 ounces
https://www.coffeereview.com/review/kona-uluwehi-sl34/,Kona Uluwehi SL34,94,"Minneapolis, Minnesota","Holualoa, Kona, Big Island of Hawai’i",Medium-Light,60/80,$29.95/4 ounces
https://www.coffeereview.com/review/colombia-pink-bourbon-finca-el-chaparote/,Colombia Pink Bourbon Finca El Chaparote,94,"Minneapolis, Minnesota","Huila Department, Colombia",Light,64/82,$14.95/6 ounces
https://www.coffeereview.com/review/ethiopia-neja-fadil/,Ethiopia Neja Fadil,94,"San Diego, California","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,58/78,$20.00/12 ounces
https://www.coffeereview.com/review/peru-buena-vista-valerio-almanza-ccahua/,Peru Buena Vista Valerio Almanza Ccahua,94,"Manlius, New York","Cusco, Peru",Medium-Light,60/78,$27.00/8 ounces
https://www.coffeereview.com/review/panama-finca-santa-teresa-lot-9/,Panama Finca Santa Teresa Lot 9,94,"Reno, Nevada","Volcan growing region, western Panama",Medium-Light,60/78,$20.00/12 ounces
https://www.coffeereview.com/review/guatemala-coban-chicoj-cooperative-red-honey-fair-trade/,Guatemala Cobán Chicoj Cooperative Red Honey Fair Trade,94,"Yilan, Taiwan","Cobán growing region, central Guatemala",Medium-Light,58/78,NT $320/200 grams
https://www.coffeereview.com/review/ethiopia-halo-hartume-daniel-mijane/,Ethiopia Halo Hartume Daniel Mijane,94,"Reno, Nevada","Yirgacheffe growing region, southern Ethiopia",Medium-Light,58/78,$19.00/12 ounces
https://www.coffeereview.com/review/colombia-cauca-el-paraiso/,Colombia Cauca El Paraiso,96,"Osaka, Japan","Cauca, Colombia",Light,85/105,"¥ 1,580/100 grams"
https://www.coffeereview.com/review/taiwan-songyue-geisha/,Taiwan Songyue Geisha,94,"Osaka, Japan","Yunlin, Taiwan",Light,79/92,"¥ 2,640/50 grams"
https://www.coffeereview.com/review/kenya-nyeri-4/,Kenya Nyeri,94,"Taipei, Taiwan","Nyeri growing region, south-central Kenya",Medium-Light,60/78,NT $650/225 grams
https://www.coffeereview.com/review/kenya-mwyria/,Kenya Kirinyaga Baragwi Karumandi AA,94,"Durango, Colorado",South-central Kenya,Medium-Light,54/74,$16.95/12 ounces
https://www.coffeereview.com/review/harimau-tiger-sumatra-2/,Harimau Tiger Sumatra,94,"Madison, Wisconsin","Aceh Province, Sumatra, Indonesia",Medium-Light,54/74,$17.00/12 ounces
https://www.coffeereview.com/review/ethiopia-sidamo-washed/,Ethiopia Sidamo Washed,95,"Taipei, Taiwan","Sidama (also Sidamo) growing region, southern Ethiopia",Medium-Light,58/78,NT $372/227 grams
https://www.coffeereview.com/review/ethiopia-guji-uraga-washed/,Ethiopia Guji Uraga Washed,95,"Taipei, Taiwan","Guji Zone, southern Ethiopia",Medium-Light,60/78,NT $252/227 grams
https://www.coffeereview.com/review/indonesia-golden-sumatra-tp-espresso/,Indonesia Golden Sumatra TP Espresso,96,"Yilan, Taiwan","Aceh Province, Sumatra, Indonesia",Medium,44/62,NT $450/200 grams
https://www.coffeereview.com/review/kenya-gachatha-2/,Kenya Gachatha,95,"Sacramento, California",South-central Kenya,Medium-Light,54/72,$22.50/12 ounces
https://www.coffeereview.com/review/ethiopia-suke-quto-single-origin-espresso/,Ethiopia Suke Quto Single-Origin Espresso,94,"Sacramento, California","Guji Zone, Oromia Region, south-central Ethiopia",Medium-Light,52/72,$19.00/12 ounces
https://www.coffeereview.com/review/ethiopia-gera-limu/,Ethiopia Gera Limu,94,"Sacramento, California","Oromia growing region, southern Ethiopia",Medium-Light,58/80,$19.00/12 ounces
https://www.coffeereview.com/review/panama-pacamara-natural/,Panama Pacamara Natural,94,"Lloydminster, Saskatchewan, Canada","Volcan growing region, western Panama",Medium-Light,52/70,CAD $50/200 grams
https://www.coffeereview.com/review/kau-pink-honey/,Ka’u Pink Honey,94,"Minneapolis, Minnesota","Ka'u District, Big Island of Hawai’i",Light,64/84,$24.95/4 ounces
https://www.coffeereview.com/review/kona-maragogype-pink-honey/,Kona Maragogype Pink Honey,94,"Minneapolis, Minnesota","Kainaliu, Kona District, Big Island of Hawai’i",Light,64/86,$29.95/4 ounces
https://www.coffeereview.com/review/rd1-espresso-blend/,RD1 Espresso Blend,95,"Hsinchu, Taiwan",Guatemala; Ethiopia; Brazil; Indonesia,Medium-Light,54/72,NT $300/8 ounces
https://www.coffeereview.com/review/bull-espresso-blend/,Bull Espresso Blend,95,"New Taipei City, Taiwan",Guatemala; Brazil; Kenya,Medium-Light,56/76,NT $450/454 grams
https://www.coffeereview.com/review/ethiopia-yirgacheffe-gotiti-natural/,Ethiopia Yirgacheffe Gotiti Natural,95,"Hsinchu, Taiwan","Yirgacheffe growing region, southern Ethiopia",Medium-Light,58/80,NT $380/8 ounces
https://www.coffeereview.com/review/ethiopia-demeka-becha/,Ethiopia Demeka Becha,95,"Floyd, Virginia","Sidama growing region, southern Ethiopia",Light,64/82,$21.99/12 ounces
https://www.coffeereview.com/review/trust-the-process-full-natural/,Trust the Process — Full Natural,96,"Floyd, Virginia","Los Naranjos, La Argentina, Huila Department, Colombia",Light,64/84,$18.99/8 ounces
https://www.coffeereview.com/review/colombia-finca-el-caucho-pink-bourbon/,Colombia Finca El Caucho Pink Bourbon,95,"Minneapolis, Minnesota","Huila, Colombia",Light,62/80,$16.95/6 ounces
https://www.coffeereview.com/review/colombia-antioquia-natural-carbonic-maceration-caturra/,Colombia Antioquia Natural Carbonic Maceration Caturra,95,"Chia-Yi, Taiwan","Antioquia Department, Colombia",Medium-Light,60/80,NT $310/8 ounces
https://www.coffeereview.com/review/colombia-la-gallera-estate/,Colombia La Gallera Estate,94,"Chia-Yi, Taiwan","Tolima Department, Colombia",Light,64/84,NT $620/8 ounces
https://www.coffeereview.com/review/colombia-diofanor-ruiz/,Colombia Diofanor Ruiz,94,"Hong Kong, China","Quindío Department, Colombia",Medium-Light,58/76,$25.00/6 ounces
https://www.coffeereview.com/review/colombia-java-el-eden-limited-edition/,Colombia Java El Edén Limited Edition,94,"Columbus, Ohio","Tolima, Colombia",Medium-Light,58/80,$30.00/12 ounces
https://www.coffeereview.com/review/finca-la-maria-geisha-natural-2/,Finca La Maria Geisha Natural,94,"Taipei City, Taiwan","Cundinamarca, Colombia",Light,62/80,NT $1300/4 ounces
https://www.coffeereview.com/review/angamaza/,Angamaza,94,"Madison, Wisconsin","Conganama, Loja Province, Ecuador",Medium-Light,60/78,$20.00/12 ounces
https://www.coffeereview.com/review/ethiopia-rhapsody-espresso/,Ethiopia Rhapsody Espresso,95,"Taipei, Taiwan","Yirgacheffe growing region, southern Ethiopia",Medium-Light,52/70,NT $599/227 grams
https://www.coffeereview.com/review/kona-geisha-champagne-natural/,Kona Geisha Champagne Natural,95,"Minneapolis, Minnesota","Kealakekua, Kona, Big Island of Hawaii",Light,64/84,$74.95/4 ounces
